법정동코드,sigunguCd,bjdongCd,지역,시도명,시군구명,읍면동명,리명,법정동명,생성일자
4711125028,47111,25028,경북,경상북도,포항시남구,구룡포읍,병포리,경상북도 포항시남구 구룡포읍 병포리,1995-01-01
4711125029,47111,25029,경북,경상북도,포항시남구,구룡포읍,후동리,경상북도 포항시남구 구룡포읍 후동리,1995-01-01
4711125030,47111,25030,경북,경상북도,포항시남구,구룡포읍,눌태리,경상북도 포항시남구 구룡포읍 눌태리,1995-01-01
4711125321,47111,25321,경북,경상북도,포항시남구,연일읍,생지리,경상북도 포항시남구 연일읍 생지리,1995-01-01
4711125322,47111,25322,경북,경상북도,포항시남구,연일읍,괴정리,경상북도 포항시남구 연일읍 괴정리,1995-01-01
4711125323,47111,25323,경북,경상북도,포항시남구,연일읍,동문리,경상북도 포항시남구 연일읍 동문리,1995-01-01
4711125324,47111,25324,경북,경상북도,포항시남구,연일읍,오천리,경상북도 포항시남구 연일읍 오천리,1995-01-01
4711125325,47111,25325,경북,경상북도,포항시남구,연일읍,유강리,경상북도 포항시남구 연일읍 유강리,1995-01-01
4711125326,47111,25326,경북,경상북도,포항시남구,연일읍,자명리,경상북도 포항시남구 연일읍 자명리,1995-01-01
4711125327,47111,25327,경북,경상북도,포항시남구,연일읍,학전리,경상북도 포항시남구 연일읍 학전리,1995-01-01
4711125328,47111,25328,경북,경상북도,포항시남구,연일읍,달전리,경상북도 포항시남구 연일읍 달전리,1995-01-01
4711125329,47111,25329,경북,경상북도,포항시남구,연일읍,중명리,경상북도 포항시남구 연일읍 중명리,1995-01-01
4711125330,47111,25330,경북,경상북도,포항시남구,연일읍,중단리,경상북도 포항시남구 연일읍 중단리,1995-01-01
4711125331,47111,25331,경북,경상북도,포항시남구,연일읍,택전리,경상북도 포항시남구 연일읍 택전리,1995-01-01
4711125332,47111,25332,경북,경상북도,포항시남구,연일읍,인주리,경상북도 포항시남구 연일읍 인주리,1995-01-01
4711125333,47111,25333,경북,경상북도,포항시남구,연일읍,우복리,경상북도 포항시남구 연일읍 우복리,1995-01-01
4711125621,47111,25621,경북,경상북도,포항시남구,오천읍,원리,경상북도 포항시남구 오천읍 원리,1995-01-01
4711125622,47111,25622,경북,경상북도,포항시남구,오천읍,문덕리,경상북도 포항시남구 오천읍 문덕리,1995-01-01
4711125623,47111,25623,경북,경상북도,포항시남구,오천읍,항사리,경상북도 포항시남구 오천읍 항사리,1995-01-01
4711125624,47111,25624,경북,경상북도,포항시남구,오천읍,진전리,경상북도 포항시남구 오천읍 진전리,1995-01-01
4711125625,47111,25625,경북,경상북도,포항시남구,오천읍,갈평리,경상북도 포항시남구 오천읍 갈평리,1995-01-01
4711125626,47111,25626,경북,경상북도,포항시남구,오천읍,문충리,경상북도 포항시남구 오천읍 문충리,1995-01-01
4711125627,47111,25627,경북,경상북도,포항시남구,오천읍,용산리,경상북도 포항시남구 오천읍 용산리,1995-01-01
4711125628,47111,25628,경북,경상북도,포항시남구,오천읍,광명리,경상북도 포항시남구 오천읍 광명리,1995-01-01
4711125629,47111,25629,경북,경상북도,포항시남구,오천읍,세계리,경상북도 포항시남구 오천읍 세계리,1995-01-01
4711125630,47111,25630,경북,경상북도,포항시남구,오천읍,용덕리,경상북도 포항시남구 오천읍 용덕리,1995-01-01
4711125631,47111,25631,경북,경상북도,포항시남구,오천읍,구정리,경상북도 포항시남구 오천읍 구정리,1995-01-01
4711131021,47111,31021,경북,경상북도,포항시남구,대송면,공수리,경상북도 포항시남구 대송면 공수리,1995-01-01
4711131022,47111,31022,경북,경상북도,포항시남구,대송면,장동리,경상북도 포항시남구 대송면 장동리,1995-01-01
4711131023,47111,31023,경북,경상북도,포항시남구,대송면,홍계리,경상북도 포항시남구 대송면 홍계리,1995-01-01
4711131024,47111,31024,경북,경상북도,포항시남구,대송면,산여리,경상북도 포항시남구 대송면 산여리,1995-01-01
4711131025,47111,31025,경북,경상북도,포항시남구,대송면,대각리,경상북도 포항시남구 대송면 대각리,1995-01-01
4711131026,47111,31026,경북,경상북도,포항시남구,대송면,송동리,경상북도 포항시남구 대송면 송동리,1995-01-01
4711131027,47111,31027,경북,경상북도,포항시남구,대송면,제내리,경상북도 포항시남구 대송면 제내리,1995-01-01
4711131028,47111,31028,경북,경상북도,포항시남구,대송면,옥명리,경상북도 포항시남구 대송면 옥명리,1995-01-01
4711131029,47111,31029,경북,경상북도,포항시남구,대송면,남성리,경상북도 포항시남구 대송면 남성리,1995-01-01
4711132021,47111,32021,경북,경상북도,포항시남구,동해면,도구리,경상북도 포항시남구 동해면 도구리,1995-01-01
4711132022,47111,32022,경북,경상북도,포항시남구,동해면,약전리,경상북도 포항시남구 동해면 약전리,1995-01-01
4711132023,47111,32023,경북,경상북도,포항시남구,동해면,금광리,경상북도 포항시남구 동해면 금광리,1995-01-01
4711132024,47111,32024,경북,경상북도,포항시남구,동해면,신정리,경상북도 포항시남구 동해면 신정리,1995-01-01
4711132025,47111,32025,경북,경상북도,포항시남구,동해면,석리,경상북도 포항시남구 동해면 석리,1995-01-01
4711132026,47111,32026,경북,경상북도,포항시남구,동해면,임곡리,경상북도 포항시남구 동해면 임곡리,1995-01-01
4711132027,47111,32027,경북,경상북도,포항시남구,동해면,입암리,경상북도 포항시남구 동해면 입암리,1995-01-01
4711132028,47111,32028,경북,경상북도,포항시남구,동해면,마산리,경상북도 포항시남구 동해면 마산리,1995-01-01
4711132029,47111,32029,경북,경상북도,포항시남구,동해면,흥환리,경상북도 포항시남구 동해면 흥환리,1995-01-01
4711132030,47111,32030,경북,경상북도,포항시남구,동해면,중흥리,경상북도 포항시남구 동해면 중흥리,1995-01-01
4711132031,47111,32031,경북,경상북도,포항시남구,동해면,발산리,경상북도 포항시남구 동해면 발산리,1995-01-01
4711132032,47111,32032,경북,경상북도,포항시남구,동해면,상정리,경상북도 포항시남구 동해면 상정리,1995-01-01
4711132033,47111,32033,경북,경상북도,포항시남구,동해면,중산리,경상북도 포항시남구 동해면 중산리,1995-01-01
4711132034,47111,32034,경북,경상북도,포항시남구,동해면,공당리,경상북도 포항시남구 동해면 공당리,1995-01-01
4711133021,47111,33021,경북,경상북도,포항시남구,장기면,읍내리,경상북도 포항시남구 장기면 읍내리,1995-01-01
4711133022,47111,33022,경북,경상북도,포항시남구,장기면,마현리,경상북도 포항시남구 장기면 마현리,1995-01-01
4711133023,47111,33023,경북,경상북도,포항시남구,장기면,금곡리,경상북도 포항시남구 장기면 금곡리,1995-01-01
4711133024,47111,33024,경북,경상북도,포항시남구,장기면,영암리,경상북도 포항시남구 장기면 영암리,1995-01-01
4711133025,47111,33025,경북,경상북도,포항시남구,장기면,신창리,경상북도 포항시남구 장기면 신창리,1995-01-01
4711133026,47111,33026,경북,경상북도,포항시남구,장기면,양포리,경상북도 포항시남구 장기면 양포리,1995-01-01
4711133027,47111,33027,경북,경상북도,포항시남구,장기면,계원리,경상북도 포항시남구 장기면 계원리,1995-01-01
4711133028,47111,33028,경북,경상북도,포항시남구,장기면,두원리,경상북도 포항시남구 장기면 두원리,1995-01-01
4711133029,47111,33029,경북,경상북도,포항시남구,장기면,수성리,경상북도 포항시남구 장기면 수성리,1995-01-01
4711133030,47111,33030,경북,경상북도,포항시남구,장기면,임중리,경상북도 포항시남구 장기면 임중리,1995-01-01
4711133031,47111,33031,경북,경상북도,포항시남구,장기면,방산리,경상북도 포항시남구 장기면 방산리,1995-01-01
4711133032,47111,33032,경북,경상북도,포항시남구,장기면,산서리,경상북도 포항시남구 장기면 산서리,1995-01-01
4711133033,47111,33033,경북,경상북도,포항시남구,장기면,서촌리,경상북도 포항시남구 장기면 서촌리,1995-01-01
4711133034,47111,33034,경북,경상북도,포항시남구,장기면,금오리,경상북도 포항시남구 장기면 금오리,1995-01-01
4711133035,47111,33035,경북,경상북도,포항시남구,장기면,대진리,경상북도 포항시남구 장기면 대진리,1995-01-01
4711133036,47111,33036,경북,경상북도,포항시남구,장기면,모포리,경상북도 포항시남구 장기면 모포리,1995-01-01
4711133037,47111,33037,경북,경상북도,포항시남구,장기면,학계리,경상북도 포항시남구 장기면 학계리,1995-01-01
4711133038,47111,33038,경북,경상북도,포항시남구,장기면,학곡리,경상북도 포항시남구 장기면 학곡리,1995-01-01
4711133039,47111,33039,경북,경상북도,포항시남구,장기면,신계리,경상북도 포항시남구 장기면 신계리,1995-01-01
4711133040,47111,33040,경북,경상북도,포항시남구,장기면,창지리,경상북도 포항시남구 장기면 창지리,1995-01-01
4711133041,47111,33041,경북,경상북도,포항시남구,장기면,대곡리,경상북도 포항시남구 장기면 대곡리,1995-01-01
4711133042,47111,33042,경북,경상북도,포항시남구,장기면,죽정리,경상북도 포항시남구 장기면 죽정리,1995-01-01
4711133043,47111,33043,경북,경상북도,포항시남구,장기면,정천리,경상북도 포항시남구 장기면 정천리,1995-01-01
4711135021,47111,35021,경북,경상북도,포항시남구,호미곶면,강사리,경상북도 포항시남구 호미곶면 강사리,2010-01-01
4711135022,47111,35022,경북,경상북도,포항시남구,호미곶면,대보리,경상북도 포항시남구 호미곶면 대보리,2010-01-01
4711135023,47111,35023,경북,경상북도,포항시남구,호미곶면,구만리,경상북도 포항시남구 호미곶면 구만리,2010-01-01
4711135024,47111,35024,경북,경상북도,포항시남구,호미곶면,대동배리,경상북도 포항시남구 호미곶면 대동배리,2010-01-01
4711310100,47113,10100,경북,경상북도,포항시북구,대흥동,,경상북도 포항시북구 대흥동,1998-09-01
4711310200,47113,10200,경북,경상북도,포항시북구,신흥동,,경상북도 포항시북구 신흥동,1995-01-01
4711310300,47113,10300,경북,경상북도,포항시북구,남빈동,,경상북도 포항시북구 남빈동,1995-01-01
4711310400,47113,10400,경북,경상북도,포항시북구,상원동,,경상북도 포항시북구 상원동,1995-01-01
4711310500,47113,10500,경북,경상북도,포항시북구,여천동,,경상북도 포항시북구 여천동,1995-01-01
4711310600,47113,10600,경북,경상북도,포항시북구,중앙동,,경상북도 포항시북구 중앙동,1995-01-01
4711310700,47113,10700,경북,경상북도,포항시북구,덕산동,,경상북도 포항시북구 덕산동,1998-09-01
4711310800,47113,10800,경북,경상북도,포항시북구,덕수동,,경상북도 포항시북구 덕수동,1998-09-01
4711310900,47113,10900,경북,경상북도,포항시북구,대신동,,경상북도 포항시북구 대신동,1998-09-01
4711311000,47113,11000,경북,경상북도,포항시북구,동빈1가,,경상북도 포항시북구 동빈1가,1998-09-01
4711311100,47113,11100,경북,경상북도,포항시북구,동빈2가,,경상북도 포항시북구 동빈2가,1998-09-01
4711311200,47113,11200,경북,경상북도,포항시북구,학산동,,경상북도 포항시북구 학산동,1998-09-01
4711311300,47113,11300,경북,경상북도,포항시북구,항구동,,경상북도 포항시북구 항구동,1998-09-01
4711311400,47113,11400,경북,경상북도,포항시북구,득량동,,경상북도 포항시북구 득량동,1995-01-01
4711311500,47113,11500,경북,경상북도,포항시북구,학잠동,,경상북도 포항시북구 학잠동,1995-01-01
4711311600,47113,11600,경북,경상북도,포항시북구,죽도동,,경상북도 포항시북구 죽도동,1995-01-01
4711311700,47113,11700,경북,경상북도,포항시북구,용흥동,,경상북도 포항시북구 용흥동,1998-09-01
4711311800,47113,11800,경북,경상북도,포항시북구,우현동,,경상북도 포항시북구 우현동,1995-01-01
4711311900,47113,11900,경북,경상북도,포항시북구,창포동,,경상북도 포항시북구 창포동,1998-09-01
4711312000,47113,12000,경북,경상북도,포항시북구,두호동,,경상북도 포항시북구 두호동,1995-01-01
4711312100,47113,12100,경북,경상북도,포항시북구,장성동,,경상북도 포항시북구 장성동,1998-09-01
4711312200,47113,12200,경북,경상북도,포항시북구,양덕동,,경상북도 포항시북구 양덕동,1995-01-01
4711312300,47113,12300,경북,경상북도,포항시북구,환호동,,경상북도 포항시북구 환호동,1995-01-01
4711312400,47113,12400,경북,경상북도,포항시북구,여남동,,경상북도 포항시북구 여남동,1995-01-01
4711325021,47113,25021,경북,경상북도,포항시북구,흥해읍,매산리,경상북도 포항시북구 흥해읍 매산리,1995-01-01
4711325022,47113,25022,경북,경상북도,포항시북구,흥해읍,북송리,경상북도 포항시북구 흥해읍 북송리,1995-01-01
4711325023,47113,25023,경북,경상북도,포항시북구,흥해읍,마산리,경상북도 포항시북구 흥해읍 마산리,1995-01-01
4711325024,47113,25024,경북,경상북도,포항시북구,흥해읍,옥성리,경상북도 포항시북구 흥해읍 옥성리,1995-01-01
4711325025,47113,25025,경북,경상북도,포항시북구,흥해읍,약성리,경상북도 포항시북구 흥해읍 약성리,1995-01-01
4711325026,47113,25026,경북,경상북도,포항시북구,흥해읍,학성리,경상북도 포항시북구 흥해읍 학성리,1995-01-01
4711325027,47113,25027,경북,경상북도,포항시북구,흥해읍,남성리,경상북도 포항시북구 흥해읍 남성리,1995-01-01
4711325028,47113,25028,경북,경상북도,포항시북구,흥해읍,성내리,경상북도 포항시북구 흥해읍 성내리,1995-01-01
4711325029,47113,25029,경북,경상북도,포항시북구,흥해읍,중성리,경상북도 포항시북구 흥해읍 중성리,1995-01-01
4711325030,47113,25030,경북,경상북도,포항시북구,흥해읍,망천리,경상북도 포항시북구 흥해읍 망천리,1995-01-01
4711325031,47113,25031,경북,경상북도,포항시북구,흥해읍,남송리,경상북도 포항시북구 흥해읍 남송리,1995-01-01
4711325032,47113,25032,경북,경상북도,포항시북구,흥해읍,곡강리,경상북도 포항시북구 흥해읍 곡강리,1995-01-01
4711325033,47113,25033,경북,경상북도,포항시북구,흥해읍,용한리,경상북도 포항시북구 흥해읍 용한리,1995-01-01
4711325034,47113,25034,경북,경상북도,포항시북구,흥해읍,우목리,경상북도 포항시북구 흥해읍 우목리,1995-01-01
4711325035,47113,25035,경북,경상북도,포항시북구,흥해읍,죽천리,경상북도 포항시북구 흥해읍 죽천리,1995-01-01
4711325036,47113,25036,경북,경상북도,포항시북구,흥해읍,용곡리,경상북도 포항시북구 흥해읍 용곡리,1995-01-01
4711325037,47113,25037,경북,경상북도,포항시북구,흥해읍,양백리,경상북도 포항시북구 흥해읍 양백리,1995-01-01
4711325038,47113,25038,경북,경상북도,포항시북구,흥해읍,덕성리,경상북도 포항시북구 흥해읍 덕성리,1995-01-01
4711325039,47113,25039,경북,경상북도,포항시북구,흥해읍,덕장리,경상북도 포항시북구 흥해읍 덕장리,1995-01-01
4711325040,47113,25040,경북,경상북도,포항시북구,흥해읍,용전리,경상북도 포항시북구 흥해읍 용전리,1995-01-01
4711325041,47113,25041,경북,경상북도,포항시북구,흥해읍,용천리,경상북도 포항시북구 흥해읍 용천리,1995-01-01
4711325042,47113,25042,경북,경상북도,포항시북구,흥해읍,금장리,경상북도 포항시북구 흥해읍 금장리,1995-01-01
4711325043,47113,25043,경북,경상북도,포항시북구,흥해읍,흥안리,경상북도 포항시북구 흥해읍 흥안리,1995-01-01
4711325044,47113,25044,경북,경상북도,포항시북구,흥해읍,칠포리,경상북도 포항시북구 흥해읍 칠포리,1995-01-01
4711325045,47113,25045,경북,경상북도,포항시북구,흥해읍,오도리,경상북도 포항시북구 흥해읍 오도리,1995-01-01
4711325046,47113,25046,경북,경상북도,포항시북구,흥해읍,초곡리,경상북도 포항시북구 흥해읍 초곡리,1995-01-01
4711325047,47113,25047,경북,경상북도,포항시북구,흥해읍,학천리,경상북도 포항시북구 흥해읍 학천리,1995-01-01
4711325048,47113,25048,경북,경상북도,포항시북구,흥해읍,성곡리,경상북도 포항시북구 흥해읍 성곡리,1995-01-01
4711325049,47113,25049,경북,경상북도,포항시북구,흥해읍,이인리,경상북도 포항시북구 흥해읍 이인리,1995-01-01
4711325050,47113,25050,경북,경상북도,포항시북구,흥해읍,대련리,경상북도 포항시북구 흥해읍 대련리,1995-01-01
4711331021,47113,31021,경북,경상북도,포항시북구,신광면,냉수리,경상북도 포항시북구 신광면 냉수리,1995-01-01
4711331022,47113,31022,경북,경상북도,포항시북구,신광면,흥곡리,경상북도 포항시북구 신광면 흥곡리,1995-01-01
4711331023,47113,31023,경북,경상북도,포항시북구,신광면,우각리,경상북도 포항시북구 신광면 우각리,1995-01-01
4711331024,47113,31024,경북,경상북도,포항시북구,신광면,죽성리,경상북도 포항시북구 신광면 죽성리,1995-01-01
4711331025,47113,31025,경북,경상북도,포항시북구,신광면,상읍리,경상북도 포항시북구 신광면 상읍리,1995-01-01
4711331026,47113,31026,경북,경상북도,포항시북구,신광면,토성리,경상북도 포항시북구 신광면 토성리,1995-01-01
4711331027,47113,31027,경북,경상북도,포항시북구,신광면,사정리,경상북도 포항시북구 신광면 사정리,1995-01-01
4711331028,47113,31028,경북,경상북도,포항시북구,신광면,안덕리,경상북도 포항시북구 신광면 안덕리,1995-01-01
4711331029,47113,31029,경북,경상북도,포항시북구,신광면,만석리,경상북도 포항시북구 신광면 만석리,1995-01-01
4711331030,47113,31030,경북,경상북도,포항시북구,신광면,반곡리,경상북도 포항시북구 신광면 반곡리,1995-01-01
4711331031,47113,31031,경북,경상북도,포항시북구,신광면,기일리,경상북도 포항시북구 신광면 기일리,1995-01-01
4711331032,47113,31032,경북,경상북도,포항시북구,신광면,마북리,경상북도 포항시북구 신광면 마북리,1995-01-01
4711331033,47113,31033,경북,경상북도,포항시북구,신광면,호리,경상북도 포항시북구 신광면 호리,1995-01-01
4711332021,47113,32021,경북,경상북도,포항시북구,청하면,덕성리,경상북도 포항시북구 청하면 덕성리,1995-01-01
4711332022,47113,32022,경북,경상북도,포항시북구,청하면,덕천리,경상북도 포항시북구 청하면 덕천리,1995-01-01
4711332023,47113,32023,경북,경상북도,포항시북구,청하면,미남리,경상북도 포항시북구 청하면 미남리,1995-01-01
4711332024,47113,32024,경북,경상북도,포항시북구,청하면,필화리,경상북도 포항시북구 청하면 필화리,1995-01-01
4711332025,47113,32025,경북,경상북도,포항시북구,청하면,용두리,경상북도 포항시북구 청하면 용두리,1995-01-01
4711332026,47113,32026,경북,경상북도,포항시북구,청하면,월포리,경상북도 포항시북구 청하면 월포리,1995-01-01
4711332027,47113,32027,경북,경상북도,포항시북구,청하면,방어리,경상북도 포항시북구 청하면 방어리,1995-01-01
4711332028,47113,32028,경북,경상북도,포항시북구,청하면,이가리,경상북도 포항시북구 청하면 이가리,1995-01-01
4711332029,47113,32029,경북,경상북도,포항시북구,청하면,청진리,경상북도 포항시북구 청하면 청진리,1995-01-01
4711332030,47113,32030,경북,경상북도,포항시북구,청하면,신흥리,경상북도 포항시북구 청하면 신흥리,1995-01-01
4711332031,47113,32031,경북,경상북도,포항시북구,청하면,소동리,경상북도 포항시북구 청하면 소동리,1995-01-01
4711332032,47113,32032,경북,경상북도,포항시북구,청하면,고현리,경상북도 포항시북구 청하면 고현리,1995-01-01
4711332033,47113,32033,경북,경상북도,포항시북구,청하면,하대리,경상북도 포항시북구 청하면 하대리,1995-01-01
4711332034,47113,32034,경북,경상북도,포항시북구,청하면,상대리,경상북도 포항시북구 청하면 상대리,1995-01-01
4711332035,47113,32035,경북,경상북도,포항시북구,청하면,서정리,경상북도 포항시북구 청하면 서정리,1995-01-01
4711332036,47113,32036,경북,경상북도,포항시북구,청하면,명안리,경상북도 포항시북구 청하면 명안리,1995-01-01
4711332037,47113,32037,경북,경상북도,포항시북구,청하면,유계리,경상북도 포항시북구 청하면 유계리,1995-01-01
4711332038,47113,32038,경북,경상북도,포항시북구,청하면,청계리,경상북도 포항시북구 청하면 청계리,1995-01-01
4711333021,47113,33021,경북,경상북도,포항시북구,송라면,상송리,경상북도 포항시북구 송라면 상송리,1995-01-01
4711333022,47113,33022,경북,경상북도,포항시북구,송라면,하송리,경상북도 포항시북구 송라면 하송리,1995-01-01
4711333023,47113,33023,경북,경상북도,포항시북구,송라면,중산리,경상북도 포항시북구 송라면 중산리,1995-01-01
4711333024,47113,33024,경북,경상북도,포항시북구,송라면,광천리,경상북도 포항시북구 송라면 광천리,1995-01-01
4711333025,47113,33025,경북,경상북도,포항시북구,송라면,조사리,경상북도 포항시북구 송라면 조사리,1995-01-01
4711333026,47113,33026,경북,경상북도,포항시북구,송라면,방석리,경상북도 포항시북구 송라면 방석리,1995-01-01
4711333027,47113,33027,경북,경상북도,포항시북구,송라면,화진리,경상북도 포항시북구 송라면 화진리,1995-01-01
4711333028,47113,33028,경북,경상북도,포항시북구,송라면,대전리,경상북도 포항시북구 송라면 대전리,1995-01-01
4711333029,47113,33029,경북,경상북도,포항시북구,송라면,지경리,경상북도 포항시북구 송라면 지경리,1995-01-01
4711334021,47113,34021,경북,경상북도,포항시북구,기계면,현내리,경상북도 포항시북구 기계면 현내리,1995-01-01
4711334022,47113,34022,경북,경상북도,포항시북구,기계면,지가리,경상북도 포항시북구 기계면 지가리,1995-01-01
4711334023,47113,34023,경북,경상북도,포항시북구,기계면,봉계리,경상북도 포항시북구 기계면 봉계리,1995-01-01
4711334024,47113,34024,경북,경상북도,포항시북구,기계면,고지리,경상북도 포항시북구 기계면 고지리,1995-01-01
4711334025,47113,34025,경북,경상북도,포항시북구,기계면,문성리,경상북도 포항시북구 기계면 문성리,1995-01-01
4711334026,47113,34026,경북,경상북도,포항시북구,기계면,학야리,경상북도 포항시북구 기계면 학야리,1995-01-01
4711334027,47113,34027,경북,경상북도,포항시북구,기계면,성계리,경상북도 포항시북구 기계면 성계리,1995-01-01
4711334028,47113,34028,경북,경상북도,포항시북구,기계면,내단리,경상북도 포항시북구 기계면 내단리,1995-01-01
4711334029,47113,34029,경북,경상북도,포항시북구,기계면,화대리,경상북도 포항시북구 기계면 화대리,1995-01-01
4711334030,47113,34030,경북,경상북도,포항시북구,기계면,화봉리,경상북도 포항시북구 기계면 화봉리,1995-01-01
4711334031,47113,34031,경북,경상북도,포항시북구,기계면,계전리,경상북도 포항시북구 기계면 계전리,1995-01-01
4711334032,47113,34032,경북,경상북도,포항시북구,기계면,미현리,경상북도 포항시북구 기계면 미현리,1995-01-01
4711334033,47113,34033,경북,경상북도,포항시북구,기계면,인비리,경상북도 포항시북구 기계면 인비리,1995-01-01
4711334034,47113,34034,경북,경상북도,포항시북구,기계면,구지리,경상북도 포항시북구 기계면 구지리,1995-01-01
4711334035,47113,34035,경북,경상북도,포항시북구,기계면,가안리,경상북도 포항시북구 기계면 가안리,1995-01-01
4711334036,47113,34036,경북,경상북도,포항시북구,기계면,남계리,경상북도 포항시북구 기계면 남계리,1995-01-01
4711335021,47113,35021,경북,경상북도,포항시북구,죽장면,가사리,경상북도 포항시북구 죽장면 가사리,1995-01-01
4711335022,47113,35022,경북,경상북도,포항시북구,죽장면,매현리,경상북도 포항시북구 죽장면 매현리,1995-01-01
4711335023,47113,35023,경북,경상북도,포항시북구,죽장면,침곡리,경상북도 포항시북구 죽장면 침곡리,1995-01-01
4711335024,47113,35024,경북,경상북도,포항시북구,죽장면,입암리,경상북도 포항시북구 죽장면 입암리,1995-01-01
4711335025,47113,35025,경북,경상북도,포항시북구,죽장면,일광리,경상북도 포항시북구 죽장면 일광리,1995-01-01
4711335026,47113,35026,경북,경상북도,포항시북구,죽장면,지동리,경상북도 포항시북구 죽장면 지동리,1995-01-01
4711335027,47113,35027,경북,경상북도,포항시북구,죽장면,정자리,경상북도 포항시북구 죽장면 정자리,1995-01-01
4711335028,47113,35028,경북,경상북도,포항시북구,죽장면,감곡리,경상북도 포항시북구 죽장면 감곡리,1995-01-01
4711335029,47113,35029,경북,경상북도,포항시북구,죽장면,상사리,경상북도 포항시북구 죽장면 상사리,1995-01-01
4711335030,47113,35030,경북,경상북도,포항시북구,죽장면,하사리,경상북도 포항시북구 죽장면 하사리,1995-01-01
4711335031,47113,35031,경북,경상북도,포항시북구,죽장면,석계리,경상북도 포항시북구 죽장면 석계리,1995-01-01
4711335032,47113,35032,경북,경상북도,포항시북구,죽장면,합덕리,경상북도 포항시북구 죽장면 합덕리,1995-01-01
4711335033,47113,35033,경북,경상북도,포항시북구,죽장면,월평리,경상북도 포항시북구 죽장면 월평리,1995-01-01
4711335034,47113,35034,경북,경상북도,포항시북구,죽장면,방흥리,경상북도 포항시북구 죽장면 방흥리,1995-01-01
4711335035,47113,35035,경북,경상북도,포항시북구,죽장면,현내리,경상북도 포항시북구 죽장면 현내리,1995-01-01
4711335036,47113,35036,경북,경상북도,포항시북구,죽장면,봉계리,경상북도 포항시북구 죽장면 봉계리,1995-01-01
4711335037,47113,35037,경북,경상북도,포항시북구,죽장면,두마리,경상북도 포항시북구 죽장면 두마리,1995-01-01
4711335038,47113,35038,경북,경상북도,포항시북구,죽장면,상옥리,경상북도 포항시북구 죽장면 상옥리,1995-01-01
4711335039,47113,35039,경북,경상북도,포항시북구,죽장면,하옥리,경상북도 포항시북구 죽장면 하옥리,1995-01-01
4711336021,47113,36021,경북,경상북도,포항시북구,기북면,관천리,경상북도 포항시북구 기북면 관천리,1995-01-01
4711336022,47113,36022,경북,경상북도,포항시북구,기북면,대곡리,경상북도 포항시북구 기북면 대곡리,1995-01-01
4711336023,47113,36023,경북,경상북도,포항시북구,기북면,율산리,경상북도 포항시북구 기북면 율산리,1995-01-01
4711336024,47113,36024,경북,경상북도,포항시북구,기북면,용기리,경상북도 포항시북구 기북면 용기리,1995-01-01
4711336025,47113,36025,경북,경상북도,포항시북구,기북면,오덕리,경상북도 포항시북구 기북면 오덕리,1995-01-01
4711336026,47113,36026,경북,경상북도,포항시북구,기북면,탑정리,경상북도 포항시북구 기북면 탑정리,1995-01-01
4711336027,47113,36027,경북,경상북도,포항시북구,기북면,성법리,경상북도 포항시북구 기북면 성법리,1995-01-01
4713010100,47130,10100,경북,경상북도,경주시,동부동,,경상북도 경주시 동부동,1998-11-14
4713010200,47130,10200,경북,경상북도,경주시,서부동,,경상북도 경주시 서부동,1998-11-14
4713010300,47130,10300,경북,경상북도,경주시,북부동,,경상북도 경주시 북부동,1998-11-14
4713010400,47130,10400,경북,경상북도,경주시,성동동,,경상북도 경주시 성동동,1988-04-23
4713010500,47130,10500,경북,경상북도,경주시,황오동,,경상북도 경주시 황오동,1988-04-23
4713010600,47130,10600,경북,경상북도,경주시,노동동,,경상북도 경주시 노동동,1998-11-14
4713010700,47130,10700,경북,경상북도,경주시,노서동,,경상북도 경주시 노서동,1998-11-14
4713010800,47130,10800,경북,경상북도,경주시,성건동,,경상북도 경주시 성건동,1988-04-23
4713010900,47130,10900,경북,경상북도,경주시,사정동,,경상북도 경주시 사정동,1988-04-23
4713011000,47130,11000,경북,경상북도,경주시,황남동,,경상북도 경주시 황남동,1988-04-23
4713011100,47130,11100,경북,경상북도,경주시,교동,,경상북도 경주시 교동,1998-11-14
4713011200,47130,11200,경북,경상북도,경주시,인왕동,,경상북도 경주시 인왕동,1998-11-14
4713011300,47130,11300,경북,경상북도,경주시,탑동,,경상북도 경주시 탑동,1988-04-23
4713011400,47130,11400,경북,경상북도,경주시,충효동,,경상북도 경주시 충효동,1988-04-23
4713011500,47130,11500,경북,경상북도,경주시,서악동,,경상북도 경주시 서악동,1988-04-23
4713011600,47130,11600,경북,경상북도,경주시,효현동,,경상북도 경주시 효현동,1988-04-23
4713011700,47130,11700,경북,경상북도,경주시,광명동,,경상북도 경주시 광명동,1988-04-23
4713011800,47130,11800,경북,경상북도,경주시,동방동,,경상북도 경주시 동방동,1998-11-14
4713011900,47130,11900,경북,경상북도,경주시,도지동,,경상북도 경주시 도지동,1998-11-14
4713012000,47130,12000,경북,경상북도,경주시,남산동,,경상북도 경주시 남산동,1998-11-14
4713012100,47130,12100,경북,경상북도,경주시,배반동,,경상북도 경주시 배반동,1998-11-14
4713012200,47130,12200,경북,경상북도,경주시,구황동,,경상북도 경주시 구황동,1998-11-14
4713012300,47130,12300,경북,경상북도,경주시,보문동,,경상북도 경주시 보문동,1998-11-14
4713012400,47130,12400,경북,경상북도,경주시,황성동,,경상북도 경주시 황성동,1995-03-01
